0.060,-0.290,0.410,-0.100,-0.050,0.290,0.070,0.140,0.090,0.110,0.050,0.000 
-0.060,-0.230,0.000,0.000,0.000,0.520,0.020,0.100,0.010,0.110,0.060,0.000 
0.000,0.000,-0.130,-0.160,0.000,0.430,0.760,0.000,0.030,0.110,0.030,0.000 
0.060,0.190,-0.170,-0.030,-0.270,-0.280,-0.020,0.070,0.480,0.060,-0.030,0.000 
-0.030,0.130,0.060,0.030,0.050,-0.380,-0.110,-0.030,0.140,0.090,-0.030,0.000 
0.000,-0.110,0.040,-0.290,0.140,0.000,-0.630,-0.100,-0.010,-0.150,-0.040,0.000 
-0.030,0.310,-0.060,-0.030,-0.160,-0.140,0.000,-0.070,-0.230,-0.060,-0.030,0.000 
-0.030,0.000,-0.130,0.060,-0.140,-0.050,0.000,-0.100,-0.010,-0.210,-0.020,0.000 
-0.100,-0.400,-0.230,-0.060,0.000,-0.090,-0.040,0.000,-0.030,-0.150,-0.030,0.000 
0.000,-0.080,-0.330,-0.060,-0.070,0.100,0.000,0.000,-0.190,-0.190,0.010,0.000 
-0.030,0.100,0.040,0.000,-0.250,-0.050,-0.170,-0.070,0.180,0.130,-0.080,0.000 
0.060,-0.020,0.230,0.000,-0.050,-0.100,0.000,0.000,-0.190,0.060,-0.030,0.000 
-0.130,-0.080,-0.060,0.000,-0.050,0.000,0.110,-0.170,-0.010,-0.210,-0.040,0.000 
-0.030,-0.100,0.230,0.000,0.000,-0.140,-0.110,-0.070,0.040,-0.150,-0.010,0.000 
0.030,0.040,-0.210,0.000,0.000,-0.050,0.000,0.000,0.000,0.000,0.000,0.000 
0.000,0.060,-0.060,-0.800,0.000,-0.330,0.180,0.100,0.460,0.000,0.060,0.000 
0.190,0.000,-0.100,0.810,0.000,0.190,-0.280,0.070,0.000,0.110,0.030,0.000 
0.000,-0.040,0.000,-0.740,0.050,0.000,0.130,0.100,0.000,0.020,-0.040,0.000 
-0.160,-0.060,-0.190,0.030,-0.050,-0.240,-0.020,0.070,-0.380,-0.060,-0.060,0.000 
-0.060,-0.380,-0.230,0.030,-1.350,-0.140,0.020,-0.140,-0.250,-0.130,-0.070,0.000 
-0.100,0.020,-0.040,0.030,0.050,-0.140,0.000,-0.140,-0.110,-0.110,-0.070,0.000 
0.030,0.130,0.040,0.060,0.190,0.000,-0.240,0.000,0.370,-0.110,-0.040,0.000 
-0.060,-0.020,0.000,0.000,0.070,-0.140,0.040,-0.140,0.350,0.000,-0.010,0.000 
-0.030,-0.100,0.120,-0.130,0.580,-0.340,0.390,0.000,-0.330,0.000,0.010,0.000 
0.030,-0.020,0.000,-0.360,-0.510,-0.140,-0.020,0.140,0.330,-0.110,0.040,0.000 
0.350,0.000,-0.120,0.130,0.000,0.190,0.000,-0.100,0.160,-0.110,0.030,0.000 
0.000,-0.020,-0.180,0.000,0.050,0.100,-0.130,0.000,0.320,-0.300,-0.030,0.000 
0.260,0.000,-0.080,-0.450,-0.370,0.290,0.150,-0.070,0.780,-0.130,-0.080,0.000 
0.160,-0.190,-0.080,-0.550,0.070,-0.290,-0.130,-0.170,0.580,-0.170,-0.110,0.000 
-0.100,-0.390,-0.200,0.070,-0.050,-0.100,-0.310,-0.140,-0.580,-0.020,-0.110,0.000 
0.030,-0.080,0.200,-0.260,-0.050,-0.190,0.020,-0.100,-0.490,0.090,-0.010,0.000 
0.100,0.080,0.270,0.390,0.600,-0.100,0.000,-0.100,-0.190,0.130,0.020,0.000 
0.060,0.290,0.040,0.130,-0.620,0.000,0.180,0.070,0.390,0.170,0.080,0.000 
0.030,-0.100,-0.040,0.160,0.580,0.050,0.000,0.240,0.110,0.040,0.090,0.000 
0.100,0.000,0.060,0.550,-0.120,0.000,0.090,0.000,0.150,-0.090,0.030,0.000 
0.160,0.000,-0.060,-0.360,-0.230,0.190,0.110,-0.070,-0.020,-0.220,-0.020,0.000 
0.670,0.100,-0.100,-0.190,-0.070,0.240,0.040,0.000,-0.380,-0.020,-0.050,0.000 
-0.160,0.270,-0.100,-0.230,-0.020,0.290,0.200,-0.170,0.200,0.000,-0.040,0.000 
0.090,0.120,0.100,0.000,0.420,0.620,0.370,-0.030,0.000,0.000,0.020,0.000 
0.410,0.330,0.160,0.000,-0.320,0.190,0.090,0.030,-0.560,0.090,0.020,0.000 
0.660,0.400,-0.080,0.230,0.050,0.190,0.130,-0.100,0.810,0.130,0.060,0.000 
0.470,-0.060,-0.060,-0.030,0.070,-0.330,-0.090,0.170,0.000,0.170,0.040,0.000 
-0.340,-0.290,0.040,-0.160,0.070,-0.480,-0.040,-0.170,0.000,-0.130,0.020,0.000 
-0.120,-0.170,-0.100,-0.070,0.050,-0.290,-0.610,0.000,-0.490,0.020,-0.050,0.000 
-0.380,-0.120,-0.270,-0.100,-0.230,-0.580,-0.200,-0.030,0.480,-0.020,-0.090,0.000 
0.220,-0.040,-0.180,-0.030,-0.070,0.390,0.550,-0.310,-0.590,-0.090,-0.090,0.000 
0.160,-0.150,0.000,0.200,-0.050,-0.480,-0.650,-0.340,-0.010,-0.190,-0.100,0.000 
-0.560,-0.440,0.200,-0.070,-0.160,-0.190,-0.180,-0.690,0.000,-0.220,-0.120,0.000 
0.090,-0.520,-0.140,-0.070,-0.260,-0.240,0.000,0.170,-0.620,-0.110,-0.050,0.000 
0.160,-0.390,0.000,-0.030,0.070,-0.050,0.000,0.420,0.140,-0.260,-0.030,0.000 
0.130,0.390,0.140,0.000,0.000,-0.340,-0.020,0.000,0.420,-0.070,0.070,0.000 
-0.030,0.160,0.200,0.390,0.160,0.190,0.020,0.000,-0.370,0.110,0.070,0.000 
-0.130,-0.060,0.060,0.000,-0.020,0.190,0.110,-0.240,0.140,0.220,0.040,0.000 
-0.060,-0.080,-0.020,-0.230,0.070,-0.100,-0.110,-0.070,0.240,0.040,-0.010,0.000 
-0.160,-0.080,-0.040,-0.030,-0.050,-0.100,0.110,0.030,-0.440,-0.070,-0.030,0.000 
-0.090,0.020,-0.160,-0.030,0.000,0.000,0.040,0.030,0.000,-0.200,-0.040,0.000 
-0.030,-0.080,-0.040,0.030,0.000,0.580,0.020,-0.140,-0.440,0.000,-0.020,0.000 
0.000,0.060,0.200,0.360,-0.140,-0.580,0.000,0.070,0.280,0.000,0.050,0.000 
0.250,0.060,0.270,-0.030,0.140,0.150,0.040,0.550,0.030,0.000,0.070,0.000 
0.000,0.190,-0.100,-0.230,-0.160,0.240,0.000,-0.480,0.010,0.170,0.070,0.000 
-0.030,0.190,-0.060,-0.030,0.230,0.050,0.000,0.280,-0.050,0.070,0.060,0.000 
0.130,0.190,0.140,-0.030,0.280,-0.100,0.000,-0.030,-0.010,0.410,0.030,0.000 
-0.090,0.370,0.040,0.030,0.190,0.000,0.000,0.030,-0.440,0.190,0.010,0.000 
0.060,-0.020,-0.020,0.030,0.140,-0.240,0.000,0.340,0.130,0.060,0.000,0.000 
-0.250,0.020,0.060,0.030,-0.650,0.190,0.000,-0.100,0.010,0.350,-0.020,0.000 
-0.060,-0.100,0.060,0.260,0.700,0.100,0.000,-0.030,0.240,-0.340,0.000,0.000 
-0.030,-0.100,0.190,0.030,-0.420,0.240,0.180,-0.170,-0.390,0.000,0.020,0.000 
0.030,0.060,0.190,0.030,0.020,0.390,0.040,-0.070,-0.480,0.170,0.100,0.000 
0.060,0.150,-0.230,0.000,0.350,0.240,0.660,0.030,0.370,0.090,0.040,0.000 
0.160,0.040,-0.100,-0.060,-0.140,0.580,0.110,-0.170,-0.360,0.040,0.000,0.000 
0.220,-0.040,0.100,0.000,0.090,-0.240,-0.280,0.000,-0.420,-0.340,-0.030,0.000 
-0.220,-0.080,-0.190,0.060,-0.280,-0.430,-0.040,-0.170,0.150,-0.090,-0.100,0.000 
-0.160,-0.290,-0.160,-0.230,-0.440,-0.480,-0.090,-0.070,0.000,-0.240,-0.090,0.000 
-0.060,-0.100,-0.190,0.000,0.020,-0.290,0.070,0.000,0.010,-0.170,-0.060,0.000 
-0.090,-0.310,-0.200,-0.070,-0.140,-0.240,0.000,-0.100,-0.530,0.000,-0.070,0.000 
-0.060,-0.230,0.080,-0.100,-0.050,0.100,-0.090,0.030,-0.610,-0.170,-0.130,0.000 
-0.160,-0.390,0.020,-0.130,-0.140,0.150,0.070,0.030,-0.120,-0.070,-0.070,0.000 
-0.130,0.060,-0.140,-0.030,0.020,0.000,-0.020,0.030,-0.150,-0.130,-0.030,0.000 
0.000,0.250,0.000,0.000,-0.070,-0.100,-0.040,0.000,0.140,0.070,0.010,0.000 
0.090,0.310,0.040,0.070,0.050,-0.100,-0.240,0.030,0.690,0.070,0.020,0.000 
-0.060,-0.190,-0.040,0.000,0.370,0.100,0.000,0.030,0.570,0.070,-0.010,0.000 
-0.760,-0.470,-0.140,-0.070,-0.490,-0.050,0.260,-0.030,0.090,-0.020,-0.150,0.000 
-0.060,-0.370,-0.310,-0.070,-0.350,-0.340,-0.020,-0.350,-0.210,-0.260,-0.260,0.000 
-0.130,-0.220,-0.100,-0.030,0.000,-0.100,-0.330,-0.660,-1.430,-0.260,-0.150,0.000 
-0.060,-0.120,0.000,0.000,0.190,-0.100,-0.960,-0.140,-0.060,-0.220,-0.050,0.000 
0.130,-0.200,0.160,0.000,-0.070,0.100,-1.210,0.040,0.360,-0.200,0.060,0.000 
0.260,0.550,0.240,-0.290,0.160,0.050,-0.020,0.390,0.510,-0.110,0.140,0.000 
-0.160,0.230,-0.040,0.290,0.330,0.240,0.960,0.210,-0.260,0.400,0.140,0.000 
-0.100,0.020,-0.160,-0.230,-0.580,0.100,0.130,-0.070,-0.260,0.260,0.030,0.000 
-0.030,0.000,-0.200,0.070,0.050,-0.050,-0.020,-0.070,0.010,0.110,-0.110,0.000 
-0.220,-0.210,0.000,0.000,-0.090,-0.340,0.180,-0.100,-0.010,-0.330,-0.090,0.000 
-0.290,-0.470,0.080,0.000,-0.090,-0.540,0.530,0.000,-0.260,0.000,-0.100,0.000 
0.060,-0.100,0.220,-0.130,0.070,-0.050,0.390,-0.070,-0.390,0.200,-0.040,0.000 
0.540,0.370,0.080,0.130,0.050,0.150,0.040,0.070,-0.230,-0.130,0.080,0.000 
-0.060,0.330,0.080,0.130,0.050,0.290,0.220,-0.030,0.100,-0.110,0.120,0.000 
-0.320,0.100,0.040,0.000,0.070,0.490,0.170,0.000,0.450,-0.020,0.120,0.000 
0.320,0.060,-0.100,-0.100,0.350,0.340,-0.170,0.100,0.280,0.000,0.050,0.000 
-0.290,-0.200,-0.200,0.030,-0.350,-0.440,-0.020,-0.140,-0.230,-0.020,-0.060,0.000 
-0.100,-0.270,-0.040,0.100,-0.050,0.290,-0.520,-0.280,-0.090,-0.020,-0.060,0.000 
0.000,0.310,0.260,-0.100,0.000,-0.390,0.440,-0.070,-0.270,0.020,-0.010,0.000 
0.190,0.120,0.040,0.000,-0.070,0.190,0.000,-0.040,-0.140,0.020,0.050,0.000 
0.190,0.140,0.020,-0.070,-0.230,0.000,0.110,-0.040,0.660,0.130,0.060,0.000 
0.100,0.490,0.160,0.100,0.240,-0.050,0.110,0.180,-0.060,0.150,0.060,0.000 
-0.030,0.160,-0.220,0.100,-0.230,0.390,0.070,0.240,0.130,0.220,0.160,0.000 
-0.220,-0.270,0.000,0.030,0.260,0.150,0.040,0.030,-0.040,0.200,0.050,0.000 
0.260,-0.250,-0.040,-0.030,-0.260,0.340,0.020,-0.170,0.090,0.090,-0.110,0.000 
0.000,-0.020,-0.140,0.100,0.070,-0.670,-0.040,0.030,-0.140,0.070,0.000,0.000 
-0.030,-0.080,-0.080,-0.130,0.000,0.580,-0.110,-0.070,-0.210,-0.090,-0.180,0.000 
0.030,0.370,0.240,-0.200,-0.050,0.000,0.020,-0.070,-0.260,0.150,0.020,0.000 
-0.130,-0.290,-0.240,-0.260,-0.120,0.580,0.020,-0.170,0.000,0.020,-0.050,0.000 
-0.380,-0.270,-0.280,-0.030,-0.140,0.100,-0.040,-0.490,0.370,-0.220,-0.130,0.000 
0.000,-0.310,-0.220,-0.130,0.000,-0.670,0.090,-0.390,-0.540,-0.220,-0.120,0.000 
-0.030,-0.100,0.060,-0.200,0.050,-0.240,-0.090,-0.460,-0.520,-0.220,-0.110,0.000 
-0.100,0.100,0.280,0.460,0.570,-0.240,0.000,0.180,-0.130,-0.220,-0.010,0.000 
-0.030,0.100,-0.040,0.030,-0.610,-0.680,-0.020,0.430,-0.460,-0.130,0.050,0.000 
0.100,-0.060,-0.120,-0.330,0.050,0.100,0.070,0.280,-0.200,-0.070,0.060,0.000 
0.190,0.250,0.220,0.390,0.420,0.340,-0.040,0.000,0.790,0.220,0.090,0.000 
0.060,0.180,0.060,-0.100,-0.350,-0.190,0.000,0.180,0.100,0.200,0.070,0.000 
-0.130,0.210,-0.040,0.000,-0.050,-0.050,-0.260,-0.040,0.400,0.000,0.010,0.000 
-0.220,0.000,-0.180,0.000,0.050,-0.050,-0.260,0.040,0.010,-0.070,-0.040,0.000 
0.060,-0.390,-0.120,-0.330,-0.140,-0.100,-0.200,-0.250,-0.440,-0.090,-0.080,0.000 
-0.160,-0.330,-0.020,0.260,-0.140,-0.290,-0.110,0.000,-0.600,-0.150,-0.060,0.000 
0.000,0.000,-0.040,-0.030,0.050,-0.240,-0.680,0.040,0.000,-0.040,-0.100,0.000 
0.030,-0.330,0.080,-0.360,-0.090,-0.290,0.530,0.040,-0.070,-0.130,-0.090,0.000 
-0.030,-0.330,-0.100,0.000,-0.190,-0.440,-0.020,-0.180,-0.500,-0.070,-0.060,0.000 
-0.160,-0.080,0.000,0.030,-0.070,-0.540,-0.130,0.180,-0.010,-0.150,-0.010,0.000 
-0.060,-0.060,0.020,0.000,0.000,-0.650,0.040,-0.070,0.320,-0.260,0.010,0.000 
-0.130,0.120,0.040,0.100,0.050,0.300,-0.090,0.000,0.520,-0.110,0.020,0.000 
0.060,0.240,-0.040,0.030,0.090,0.200,-0.440,0.070,0.330,0.090,0.060,0.000 
0.000,0.000,0.080,0.160,0.210,0.650,-0.270,0.040,-0.060,0.150,0.090,0.000 
0.030,0.040,0.100,0.070,-0.050,0.490,-0.180,-0.040,-0.230,0.220,0.050,0.000 
0.230,0.200,-0.040,0.000,-0.450,0.100,0.380,0.070,0.490,0.130,0.040,0.000 
0.000,0.040,0.060,-0.030,0.000,0.100,-0.270,-0.040,0.000,-0.070,0.020,0.000 
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000 
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000 
-0.060,0.000,0.000,0.070,-0.850,0.000,0.110,-0.040,0.220,0.090,0.000,0.000 
0.510,-1.430,-0.200,-0.720,0.170,-1.420,0.910,-0.350,0.300,-1.730,0.040,0.000 
0.580,0.780,-0.160,0.070,0.240,0.500,-0.900,0.880,0.520,0.580,0.090,0.000 
0.000,0.490,-0.400,0.100,0.020,-0.100,0.040,-0.530,0.000,0.290,0.010,0.000 
-0.440,-0.730,0.240,0.530,-0.020,-0.890,0.000,0.180,0.900,0.130,-0.080,0.000 
-0.380,-0.460,0.140,-0.070,-0.140,-2.000,0.070,-0.110,-0.140,-0.150,-0.110,0.000 
-0.190,-0.200,-0.240,-0.390,-0.210,-0.610,0.000,0.000,-0.110,-0.490,-0.160,0.000 
0.030,0.200,-0.060,-0.160,0.050,0.100,0.240,-0.250,-0.640,-0.360,-0.130,0.000 
0.130,-0.060,0.160,-0.730,0.190,0.000,0.000,-0.880,-0.130,-0.110,-0.060,0.000 
0.260,0.160,0.990,0.130,0.210,1.180,-0.200,0.710,-0.090,0.090,0.070,0.000 
0.380,0.000,0.780,0.000,-0.020,-0.200,-0.180,0.000,-0.800,0.470,0.170,0.000 
-0.160,0.080,-0.430,0.000,0.050,0.100,-0.640,0.320,0.090,-0.220,0.080,0.000 
-0.160,-0.140,-0.120,0.070,0.000,0.460,-0.220,0.040,0.480,0.220,0.050,0.000 
-0.220,0.080,0.530,0.500,0.480,-0.250,0.000,-0.070,0.060,0.070,-0.010,0.000 
0.320,0.340,-0.210,-0.070,0.120,-0.760,-0.380,-0.560,0.000,-0.090,-0.010,0.000 
-0.350,-0.160,-0.330,0.070,0.000,-0.510,-0.560,0.280,-0.130,0.000,-0.060,0.000 
-0.030,-0.020,-0.020,0.030,-0.140,0.150,-0.070,0.000,-0.130,-0.020,-0.020,0.000 
